item.type,item.value,image.type,image.value,itemLabel.xml:lang,itemLabel.type,itemLabel.value,typeLabel.xml:lang,typeLabel.type,typeLabel.value,locationLabel.xml:lang,locationLabel.type,locationLabel.value,creatorLabel.xml:lang,creatorLabel.type,creatorLabel.value,collectionLabel.xml:lang,collectionLabel.type,collectionLabel.value,museumLabel.xml:lang,museumLabel.type,museumLabel.value,name_norm,creator_norm
uri,http://www.wikidata.org/entity/Q4343093,,,en,literal,Monument to Semyon Budyonny in Donetsk,en,literal,monument,en,literal,Donetsk,,,,,,,,,,monument to semyon budyonny in donetsk,
uri,http://www.wikidata.org/entity/Q4343531,uri,http://commons.wikimedia.org/wiki/Special:FilePath/%D0%9F%D0%B0%D0%BC%27%D1%8F%D1%82%D0%BD%D0%B8%D0%BA%20%D0%B2%D0%BE%D1%97%D0%BD%D0%B0%D0%BC-%D0%B7%D0%B5%D0%BC%D0%BB%D1%8F%D0%BA%D0%B0%D0%BC%2C%20%D0%BC%D0%B5%D0%B4%D0%B8%D1%87%D0%BD%D0%B8%D0%BC%20%D1%81%D0%B5%D1%81%D1%82%D1%80%D0%B0%D0%BC.jpg,en,literal,Monument to the military nurses in Donetsk,en,literal,monument,ru,literal,Донецкий медицинский колледж,,,,,,,,,,monument to the military nurses in donetsk,
uri,http://www.wikidata.org/entity/Q4343695,uri,http://commons.wikimedia.org/wiki/Special:FilePath/%D0%A1%D0%BA%D1%83%D0%BB%D1%8C%D0%BF%D1%82%D1%83%D1%80%D0%B0%20%D0%BE%D1%82%D1%86%D0%B0%20%D0%A4%D1%91%D0%B4%D0%BE%D1%80%D0%B0%20%D0%B8%D0%B7%20%D1%80%D0%BE%D0%BC%D0%B0%D0%BD%D0%B0%20%C2%AB%D0%94%D0%B2%D0%B5%D0%BD%D0%B0%D0%B4%D1%86%D0%B0%D1%82%D1%8C%20%D1%81%D1%82%D1%83%D0%BB%D1%8C%D0%B5%D0%B2%C2%BB%20%D0%98%D0%BB%D1%8C%D1%84%D0%B0%20%D0%B8%20%D0%9F%D0%B5%D1%82%D1%80%D0%BE%D0%B2%D0%B0%201.jpg,en,literal,Monuments to Ilf and Petrov characters in Kharkiv,en,literal,group of sculptures,,,,,,,,,,,,,monuments to ilf and petrov characters in kharkiv,
uri,http://www.wikidata.org/entity/Q4343761,,,en,literal,"Holodomor memorial in Mykhailivska Square, Kyiv",en,literal,monument,,,,,,,,,,,,,holodomor memorial in mykhailivska square kyiv,
uri,http://www.wikidata.org/entity/Q4342992,,,uk,literal,Пам'ятник 50-й паралелі,en,literal,monument,,,,,,,,,,,,,памятник 50й паралелі,
uri,http://www.wikidata.org/entity/Q4343009,,,uk,literal,Пам'ятник старшинам Армії УНР — уродженцям Києва,en,literal,monument,,,,,,,,,,,,,памятник старшинам армії унр  уродженцям києва,
uri,http://www.wikidata.org/entity/Q4343534,,,uk,literal,Пам'ятник футбольному м'ячу (Харків),en,literal,monument,,,,,,,,,,,,,памятник футбольному мячу харків,
uri,http://www.wikidata.org/entity/Q4343002,uri,http://commons.wikimedia.org/wiki/Special:FilePath/%D0%9F%D0%B0%D0%BC%D1%8F%D1%82%D0%BD%D0%B8%D0%BA%20%22%D0%9C%D0%B5%D0%BD%D0%BE%D1%80%D0%B0%22.jpg,en,literal,"Menorah in Babi Yar, Kyiv",en,literal,monument,,,,,,,,,,,,,menorah in babi yar kyiv,
uri,http://www.wikidata.org/entity/Q4343089,,,en,literal,Bohdan Khmelnytskyi Memorial,en,literal,monument,uk,literal,Сквер Богдана Хмельницького (Чернігів),,,,,,,,,,bohdan khmelnytskyi memorial,
uri,http://www.wikidata.org/entity/Q4343539,uri,http://commons.wikimedia.org/wiki/Special:FilePath/%D0%9F%D0%B0%D0%BC%27%D1%8F%D1%82%D0%BD%D0%B8%D0%BA%20%D0%9D%D0%B5%D0%B2%D1%96%D0%B4%D0%BE%D0%BC%D0%BE%D0%BC%D1%83%20%D0%BC%D0%B0%D1%82%D1%80%D0%BE%D1%81%D1%83%20Monumento%20al%20soldado%20desconocido.jpg,en,literal,Monument to the unknown sailor,en,literal,monument,,,,,,,,,,,,,monument to the unknown sailor,
uri,http://www.wikidata.org/entity/Q4343759,uri,http://commons.wikimedia.org/wiki/Special:FilePath/%D0%9F%D0%B0%D0%BC%27%D1%8F%D1%82%D0%BD%D0%B8%D0%BA%20%D0%BF%D1%96%D1%81%D0%BB%D1%8F%20%D0%B2%D1%96%D0%B4%D0%BD%D0%BE%D0%B2%D0%BB%D0%B5%D0%BD%D0%BD%D1%8F.jpg,en,literal,Memorial sign to the UPA heroes in Kharkiv,en,literal,monument,,,,,,,,,,,,,memorial sign to the upa heroes in kharkiv,
uri,http://www.wikidata.org/entity/Q4343564,uri,http://commons.wikimedia.org/wiki/Special:FilePath/%D0%9F%D0%B0%D0%BC%D1%8F%D1%82%D0%BD%D0%B8%D0%BA%20%D0%B2%D0%BE%D0%B8%D0%BD%D0%B0%D0%BC-%D0%B0%D1%84%D0%B3%D0%B0%D0%BD%D1%86%D0%B0%D0%BC%20%D0%B2%20%D0%B3.%20%D0%94%D0%BE%D0%BD%D0%B5%D1%86%D0%BA%D0%B5.jpg,en,literal,Monument to soldiers of Soviet war in Afghanistan,en,literal,monument,en,literal,Lenin Comsomol park,,,,,,,,,,monument to soldiers of soviet war in afghanistan,
uri,http://www.wikidata.org/entity/Q4408178,uri,http://commons.wikimedia.org/wiki/Special:FilePath/%D0%A1%D0%B0%D0%BF%D1%83%D0%BD-%D0%B3%D0%BE%D1%80%D0%B0.%20%D0%9C%D0%BE%D0%BD%D1%83%D0%BC%D0%B5%D0%BD%D1%82.%20%28Mount%20Sapun%20or%20Sapun%20Ridge%29.jpg,en,literal,Sapun Ridge,en,literal,memorial,,,,,,,,,,,,,sapun ridge,
uri,http://www.wikidata.org/entity/Q4422526,uri,http://commons.wikimedia.org/wiki/Special:FilePath/%D0%A1%D0%BA%D1%80%D0%B8%D0%BF%D0%B0%D1%87%20%D0%BD%D0%B0%20%D0%BA%D1%80%D1%8B%D1%88%D0%B5%20%D0%BD%D0%B0%20%D0%BF%D0%BB%D0%BE%D1%89%D0%B0%D0%B4%D0%B8%20%D0%9A%D0%BE%D0%BD%D1%81%D1%82%D0%B8%D1%82%D1%83%D1%86%D0%B8%D0%B8.JPG,uk,literal,Пам'ятник «Скрипаль на даху»,en,literal,monument,,,,,,,,,,,,,памятник скрипаль на даху,
uri,http://www.wikidata.org/entity/Q4409143,uri,http://commons.wikimedia.org/wiki/Special:FilePath/%D0%A1%D0%B0%D1%83%D1%80-%D0%9C%D0%BE%D0%B3%D0%B8%D0%BB%D0%B0.jpg,en,literal,Savur-Mohyla,en,literal,monument,,,,,,,,,,,,,savurmohyla,
uri,http://www.wikidata.org/entity/Q4384642,uri,http://commons.wikimedia.org/wiki/Special:FilePath/Odessa%20cannon.jpg,en,literal,Cannon from the frigate 'Tiger',en,literal,monument,en,literal,Birzhova Square,,,,,,,,,,cannon from the frigate tiger,
uri,http://www.wikidata.org/entity/Q4392848,uri,http://commons.wikimedia.org/wiki/Special:FilePath/2011.%20%D0%93%D0%BE%D1%80%D0%BE%D0%B4%D1%81%D0%BA%D0%BE%D0%B9%20%D1%8D%D0%BA%D0%BE%D0%BB%D0%BE%D0%B3%D0%B8%D1%87%D0%B5%D1%81%D0%BA%D0%B8%D0%B9%20%D0%BF%D1%80%D0%B0%D0%B7%D0%B4%D0%BD%D0%B8%D0%BA%20%D0%B2%20%D0%94%D0%BE%D0%BD%D0%B5%D1%86%D0%BA%D0%B5%20055.jpg,en,literal,Rivers of Donbas fountain,en,literal,fountain,en,literal,"Pushkin Boulevard, Donetsk",,,,,,,,,,rivers of donbas fountain,
uri,http://www.wikidata.org/entity/Q4343606,uri,http://commons.wikimedia.org/wiki/Special:FilePath/Donetsk%20stratonavt%2001.jpg,en,literal,Monument to stratonauts in Donetsk,en,literal,monument,en,literal,"Pushkin Boulevard, Donetsk",,,,,,,,,,monument to stratonauts in donetsk,
uri,http://www.wikidata.org/entity/Q4361882,,,en,literal,Peter & Gavrik sculpture,en,literal,monument,en,literal,Vera Kholodnaya,,,,,,,,,,peter  gavrik sculpture,
uri,http://www.wikidata.org/entity/Q4343217,uri,http://commons.wikimedia.org/wiki/Special:FilePath/Lenin%20moniment%20in%20kiev.png,en,literal,"Vladimir Lenin monument, Kyiv",en,literal,destroyed building or structure,,,,en,literal,Sergey Dmitriyevich Merkurov,,,,,,,vladimir lenin monument kyiv,sergey dmitriyevich merkurov
uri,http://www.wikidata.org/entity/Q4470516,uri,http://commons.wikimedia.org/wiki/Special:FilePath/Mon.%20Donetsk%20Pushkina%20Av..JPG,en,literal,Ukrainian steppe park in Donetsk,en,literal,sculpture garden,,,,,,,,,,,,,ukrainian steppe park in donetsk,
uri,http://www.wikidata.org/entity/Q4400618,uri,http://commons.wikimedia.org/wiki/Special:FilePath/Kamyanets%20ruska.jpg,en,literal,"Ruthenian gate, Kamianets-Podilskyi",en,literal,cultural property,,,,,,,,,,,,,ruthenian gate kamianetspodilskyi,
uri,http://www.wikidata.org/entity/Q4422841,uri,http://commons.wikimedia.org/wiki/Special:FilePath/%D0%A1%D0%B8%D0%BC%D0%B2%D0%BE%D0%BB%20%D0%94%D0%BE%D0%BD%D0%B5%D1%86%D0%BA%D0%B0%202013%20-%20panoramio.jpg,en,literal,Monument to miner (Donetsk),en,literal,monument,en,literal,"Miners Square, Donetsk",,,,,,,,,,monument to miner donetsk,
uri,http://www.wikidata.org/entity/Q4485538,uri,http://commons.wikimedia.org/wiki/Special:FilePath/Flag%20of%20Bilotserkivskyi%20Raion.gif,en,literal,flag of Bila Tserkva Raion,en,literal,flag of a country subdivision,,,,,,,,,,,,,flag of bila tserkva raion,
uri,http://www.wikidata.org/entity/Q4485548,uri,http://commons.wikimedia.org/wiki/Special:FilePath/Flag%20berdyansk.jpg,en,literal,flag of Berdiansk Raion,en,literal,flag of a country subdivision,,,,,,,,,,,,,flag of berdiansk raion,
uri,http://www.wikidata.org/entity/Q4453322,,,en,literal,To Donbass Liberators,en,literal,monument,en,literal,Lenin Comsomol park,en,literal,Juri Iwanowitsch Baldin,,,,,,,to donbass liberators,juri iwanowitsch baldin
uri,http://www.wikidata.org/entity/Q4421701,uri,http://commons.wikimedia.org/wiki/Special:FilePath/%D0%9C%D0%B5%D0%BC%D0%BE%D1%80%D0%B8%D0%B0%D0%BB1.JPG,en,literal,Monument of Civil war of Russia in Luhansk,en,literal,monument,,,,,,,,,,,,,monument of civil war of russia in luhansk,
uri,http://www.wikidata.org/entity/Q4487625,uri,http://commons.wikimedia.org/wiki/Special:FilePath/Flag%20of%20Rakhiv%20raion.svg,en,literal,flag of Rakhiv Raion,en,literal,flag of a country subdivision,,,,,,,,,,,,,flag of rakhiv raion,
uri,http://www.wikidata.org/entity/Q4375716,uri,http://commons.wikimedia.org/wiki/Special:FilePath/%D0%9F%D0%B0%D0%BC%D1%8F%D1%82%D0%BD%D0%B8%D0%BA%20%D0%93%D1%80%D0%B8%D0%B3%D0%BE%D1%80%D1%8C%D0%B5%D0%B2%D1%81%D0%BA%D0%BE%D0%BC%D1%83%20%D0%B4%D0%B5%D1%81%D0%B0%D0%BD%D1%82%D1%83.jpg,en,literal,Belt of Glory (Odesa),en,literal,monument,,,,,,,,,,,,,belt of glory odesa,
uri,http://www.wikidata.org/entity/Q4485359,uri,http://commons.wikimedia.org/wiki/Special:FilePath/%D0%A4%D0%BB%D0%B0%D0%B3%20%D0%90%D0%BC%D0%B2%D1%80%D0%BE%D1%81%D0%B8%D0%B5%D0%B2%D1%81%D0%BA%D0%BE%D0%B3%D0%BE%20%D1%80%D0%B0%D0%B9%D0%BE%D0%BD%D0%B0%20%D0%94%D0%BE%D0%BD%D0%B5%D1%86%D0%BA%D0%BE%D0%B9%20%D0%BE%D0%B1%D0%BB%D0%B0%D1%81%D1%82%D0%B8.svg,en,literal,flag of Amvrosiivka Raion,en,literal,flag of a country subdivision,,,,,,,,,,,,,flag of amvrosiivka raion,
uri,http://www.wikidata.org/entity/Q4354024,,,en,literal,Afghanistan War Memorial,en,literal,monument,,,,,,,,,,,,,afghanistan war memorial,
uri,http://www.wikidata.org/entity/Q4487511,uri,http://commons.wikimedia.org/wiki/Special:FilePath/Flag%20of%20Poltava%20Oblast.svg,en,literal,flag of Poltava Oblast,en,literal,flag of a country subdivision,,,,,,,,,,,,,flag of poltava oblast,
uri,http://www.wikidata.org/entity/Q4485550,uri,http://commons.wikimedia.org/wiki/Special:FilePath/Flag%20of%20Berehove%20Raion.svg,uk,literal,Прапор Берегівського району,en,literal,flag of a country subdivision,,,,,,,,,,,,,прапор берегівського району,
uri,http://www.wikidata.org/entity/Q4486313,uri,http://commons.wikimedia.org/wiki/Special:FilePath/%D0%9F%D1%80%D0%B0%D0%BF%D0%BE%D1%80%20%D0%86%D1%80%D1%88%D0%B0%D0%B2%D1%81%D1%8C%D0%BA%D0%BE%D0%B3%D0%BE%20%D1%80%D0%B0%D0%B9%D0%BE%D0%BD%D1%83.jpg,en,literal,flag of Irshava Raion,en,literal,flag of a country subdivision,,,,,,,,,,,,,flag of irshava raion,
uri,http://www.wikidata.org/entity/Q4485786,uri,http://commons.wikimedia.org/wiki/Special:FilePath/%D0%9F%D1%80%D0%B0%D0%BF%D0%BE%D1%80%20%D0%92%D0%B8%D0%BD%D0%BE%D0%B3%D1%80%D0%B0%D0%B4%D1%96%D0%B2%D1%81%D1%8C%D0%BA%D0%BE%D0%B3%D0%BE%20%D1%80%D0%B0%D0%B9%D0%BE%D0%BD%D1%83.gif,uk,literal,Прапор Виноградівського району,en,literal,flag of a country subdivision,,,,,,,,,,,,,прапор виноградівського району,
uri,http://www.wikidata.org/entity/Q4463238,uri,http://commons.wikimedia.org/wiki/Special:FilePath/Triumfalna%20arka%20kyiv.jpg,en,literal,Triumphal Arch,en,literal,triumphal arch,,,,,,,,,,,,,triumphal arch,
uri,http://www.wikidata.org/entity/Q4468195,uri,http://commons.wikimedia.org/wiki/Special:FilePath/Bridge%2C%20Odessa.jpg,en,literal,Teshchin bridge,en,literal,artwork copy,en,literal,historical city centre of Odesa,,,,,,,,,,teshchin bridge,
uri,http://www.wikidata.org/entity/Q4380847,uri,http://commons.wikimedia.org/wiki/Special:FilePath/%D0%9F%D1%80%D0%BE%D0%BD%D1%8F%20%D0%9F%D1%80%D0%BE%D0%BA%D0%BE%D0%BF%D1%96%D0%B2%D0%BD%D0%B0%20%D1%82%D0%B0%20%D0%93%D0%BE%D0%BB%D0%BE%D1%85%D0%B2%D0%B0%D1%81%D1%82%D0%BE%D0%B2%200250.jpg,en,literal,Pronya Prokopivna and Holokhvastov Monument,en,literal,monument,,,,,,,,,,,,,pronya prokopivna and holokhvastov monument,
uri,http://www.wikidata.org/entity/Q4486845,uri,http://commons.wikimedia.org/wiki/Special:FilePath/Flag%20of%20Luhansk.svg,en,literal,flag of Luhansk,en,literal,flag of populated place,,,,,,,,,,,,,flag of luhansk,
uri,http://www.wikidata.org/entity/Q4343573,uri,http://commons.wikimedia.org/wiki/Special:FilePath/Monument%20to%20the%20Arsenal%20uprising%20in%20Kiev.JPG,en,literal,Monument to the Kyiv Arsenal factory uprising,en,literal,monument,,,,,,,,,,,,,monument to the kyiv arsenal factory uprising,
uri,http://www.wikidata.org/entity/Q4369919,,,en,literal,Printing and Publishing,en,literal,periodical,,,,,,,,,,,,,printing and publishing,
uri,http://www.wikidata.org/entity/Q4427834,uri,http://commons.wikimedia.org/wiki/Special:FilePath/%D0%A1%D0%BE%D0%BD%D1%8F%D1%87%D0%BD%D0%B8%D0%B9%20%D0%B3%D0%BE%D0%B4%D0%B8%D0%BD%D0%BD%D0%B8%D0%BA.%20%D0%9F%D1%96%D0%B2%D0%B4%D0%B5%D0%BD%D0%BD%D0%B8%D0%B9%20%D0%B1%D1%96%D0%BA.JPG,en,literal,Sundial of the Kyiv-Mohyla Academy,en,literal,sundial,,,,,,,,,,,,,sundial of the kyivmohyla academy,
uri,http://www.wikidata.org/entity/Q4343607,,,en,literal,Monument to volunteers of the student battalion,en,literal,monument,,,,,,,,,,,,,monument to volunteers of the student battalion,
uri,http://www.wikidata.org/entity/Q4485784,uri,http://commons.wikimedia.org/wiki/Special:FilePath/Flag%20of%20Vinnycia.svg,en,literal,flag of Vinnytsia,en,literal,municipal flag,,,,,,,,,,,,,flag of vinnytsia,
uri,http://www.wikidata.org/entity/Q4486173,uri,http://commons.wikimedia.org/wiki/Special:FilePath/Flag%20of%20Zhytomyr.svg,en,literal,flag of Zhytomyr,en,literal,municipal flag,,,,,,,,,,,,,flag of zhytomyr,
uri,http://www.wikidata.org/entity/Q4486206,uri,http://commons.wikimedia.org/wiki/Special:FilePath/%D0%9F%D1%80%D0%B0%D0%BF%D0%BE%D1%80%20%D0%BC%D1%96%D1%81%D1%82%D0%B0%20%D0%97%D0%B0%D0%BF%D0%BE%D1%80%D1%96%D0%B6%D0%B6%D1%8F%20%282003%29.svg,en,literal,flag of Zaporizhzhia city,en,literal,municipal flag,,,,,,,,,,,,,flag of zaporizhzhia city,
uri,http://www.wikidata.org/entity/Q4486479,uri,http://commons.wikimedia.org/wiki/Special:FilePath/Flag%20of%20Kropyvnytskyi.svg,en,literal,flag of Kropyvnytskyi,en,literal,municipal flag,,,,,,,,,,,,,flag of kropyvnytskyi,
uri,http://www.wikidata.org/entity/Q4375578,uri,http://commons.wikimedia.org/wiki/Special:FilePath/%D0%9F%D0%BE%D1%87%D1%91%D1%82%D0%BD%D0%BE%D0%BC%D1%83%20%D0%B6%D0%B5%D0%BB%D0%B5%D0%B7%D0%BD%D0%BE%D0%B4%D0%BE%D1%80%D0%BE%D0%B6%D0%BD%D0%B8%D0%BA%D1%83%201934.png,en,literal,Honoured Rail Worker,en,literal,badge of distinction,,,,,,,,,,,,,honoured rail worker,
uri,http://www.wikidata.org/entity/Q4366561,,,uk,literal,Пам'ятник загиблим байкерам,en,literal,monument,,,,,,,,,,,,,памятник загиблим байкерам,
uri,http://www.wikidata.org/entity/Q4439835,uri,http://commons.wikimedia.org/wiki/Special:FilePath/%D0%A1%D1%82%D0%B0%D1%80%D0%B0%20%D0%B2%D0%B5%D0%B6%D0%B0%20%28%D0%9C%D0%B0%D1%80%D1%96%D1%83%D0%BF%D0%BE%D0%BB%D1%8C%29%201.jpg,en,literal,"Old city watertower, Mariupol",en,literal,water tower,,,,,,,,,,,,,old city watertower mariupol,
uri,http://www.wikidata.org/entity/Q4487278,uri,http://commons.wikimedia.org/wiki/Special:FilePath/Flag%20of%20Odesa%20%28UHT%20COA%20console%29.svg,en,literal,flag of Odesa,en,literal,municipal flag,,,,,,,,,,,,,flag of odesa,
uri,http://www.wikidata.org/entity/Q4432936,,,en,literal,Oleksandr Chizhevskiy club,en,literal,Wikimedia list article,,,,,,,,,,,,,oleksandr chizhevskiy club,
uri,http://www.wikidata.org/entity/Q4485521,uri,http://commons.wikimedia.org/wiki/Special:FilePath/Flag%20of%20Bila%20Cerkva.svg,en,literal,flag of Bila Tserkva,en,literal,municipal flag,,,,,,,,,,,,,flag of bila tserkva,
uri,http://www.wikidata.org/entity/Q4487393,uri,http://commons.wikimedia.org/wiki/Special:FilePath/%D0%9F%D1%80%D0%B0%D0%BF%D0%BE%D1%80%20%D0%9F%D0%B0%D0%B2%D0%BB%D0%BE%D0%B3%D1%80%D0%B0%D0%B4%D0%B0.png,en,literal,flag of Pavlohrad,en,literal,municipal flag,,,,,,,,,,,,,flag of pavlohrad,
uri,http://www.wikidata.org/entity/Q4486064,uri,http://commons.wikimedia.org/wiki/Special:FilePath/Flag%20of%20Kamianske.svg,en,literal,flag of Kamianske,en,literal,municipal flag,,,,,,,,,,,,,flag of kamianske,
uri,http://www.wikidata.org/entity/Q4487126,uri,http://commons.wikimedia.org/wiki/Special:FilePath/Flag%20of%20Mykolaiv.svg,en,literal,flag of Mykolaiv,en,literal,municipal flag,,,,,,,,,,,,,flag of mykolaiv,
uri,http://www.wikidata.org/entity/Q4487144,uri,http://commons.wikimedia.org/wiki/Special:FilePath/Flag%20of%20Nikopol.svg,en,literal,flag of Nikopol,en,literal,municipal flag,,,,,,,,,,,,,flag of nikopol,
uri,http://www.wikidata.org/entity/Q4487193,uri,http://commons.wikimedia.org/wiki/Special:FilePath/Flag%20of%20Novomoskovsk.svg,en,literal,flag of Samar,en,literal,municipal flag,,,,,,,,,,,,,flag of samar,
uri,http://www.wikidata.org/entity/Q4486067,uri,http://commons.wikimedia.org/wiki/Special:FilePath/Flag%20of%20Dnipro.svg,en,literal,flag of Dnipro,en,literal,municipal flag,,,,,,,,,,,,,flag of dnipro,
uri,http://www.wikidata.org/entity/Q10974236,uri,http://commons.wikimedia.org/wiki/Special:FilePath/Vygnytskiy%20rayon%20prapor.png,en,literal,flag of Vyzhnytsia Raion,en,literal,flag of a country subdivision,,,,,,,,,,,,,flag of vyzhnytsia raion,
uri,http://www.wikidata.org/entity/Q12072152,,,en,literal,Russian-Ukrainian Dictionaries,en,literal,website,,,,,,,,,,,,,russianukrainian dictionaries,
uri,http://www.wikidata.org/entity/Q12061878,uri,http://commons.wikimedia.org/wiki/Special:FilePath/Nezal%2020%20A5.jpg,uk,literal,20 років незалежності України (монета),en,literal,coin,,,,,,,,,,,,,20 років незалежності україни монета,
uri,http://www.wikidata.org/entity/Q12061879,uri,http://commons.wikimedia.org/wiki/Special:FilePath/Nezal%2020%20A50.jpg,uk,literal,20 років незалежності України (срібна монета),en,literal,coin,,,,,,,,,,,,,20 років незалежності україни срібна монета,
uri,http://www.wikidata.org/entity/Q12061876,uri,http://commons.wikimedia.org/wiki/Special:FilePath/Nezal%2020%20A100.jpg,uk,literal,20 років незалежності України (золота монета),en,literal,coin,,,,,,,,,,,,,20 років незалежності україни золота монета,
uri,http://www.wikidata.org/entity/Q12061880,uri,http://commons.wikimedia.org/wiki/Special:FilePath/20%20%D0%A0%D0%BE%D0%BA%D1%96%D0%B2%20%D0%A1%D0%9D%D0%94%20%D0%90.jpg,uk,literal,20 років СНД (монета),en,literal,coin,,,,,,,,,,,,,20 років снд монета,
uri,http://www.wikidata.org/entity/Q12061899,uri,http://commons.wikimedia.org/wiki/Special:FilePath/220%20%D1%80%D0%BE%D0%BA%D1%96%20%D0%9C%D0%B8%D0%BA%D0%BE%D0%BB%D0%B0%D1%94%D0%B2%D1%83%20%D0%B0%D0%B2%D0%B5%D1%80%D1%81.jpeg,uk,literal,220 років м. Миколаєву (монета),en,literal,coin,,,,,,,,,,,,,220 років м миколаєву монета,
uri,http://www.wikidata.org/entity/Q12061928,uri,http://commons.wikimedia.org/wiki/Special:FilePath/Coin%20of%20Ukraine%20Kerch2600%20a.jpg,uk,literal,2600 років Керчі (монета),en,literal,coin,,,,,,,,,,,,,2600 років керчі монета,
uri,http://www.wikidata.org/entity/Q12061990,uri,http://commons.wikimedia.org/wiki/Special:FilePath/Coin%20of%20Ukraine%20Sumy%20A.jpg,uk,literal,350 років м. Суми (монета),en,literal,coin,,,,,,,,,,,,,350 років м суми монета,
uri,http://www.wikidata.org/entity/Q12061988,uri,http://commons.wikimedia.org/wiki/Special:FilePath/Coin%20of%20Ukraine%20Rada%20A.jpg,uk,literal,350-річчя Переяславської козацької ради 1654 року (срібна монета),en,literal,coin,,,,,,,,,,,,,350річчя переяславської козацької ради 1654 року срібна монета,
uri,http://www.wikidata.org/entity/Q12061989,uri,http://commons.wikimedia.org/wiki/Special:FilePath/Batog%20R.jpg,uk,literal,350-річчя битви під Батогом (монета),en,literal,coin,,,,,,,,,,,,,350річчя битви під батогом монета,
uri,http://www.wikidata.org/entity/Q12061992,uri,http://commons.wikimedia.org/wiki/Special:FilePath/Konotop%20350%20A.jpg,uk,literal,350-річчя Конотопської битви (срібна монета),en,literal,coin,,,,,,,,,,,,,350річчя конотопської битви срібна монета,
uri,http://www.wikidata.org/entity/Q12062021,uri,http://commons.wikimedia.org/wiki/Special:FilePath/Coin%20of%20Ukraine%20Krolevets%20A.jpg,uk,literal,400 років Кролевцю,en,literal,coin,,,,,,,,,,,,,400 років кролевцю,
uri,http://www.wikidata.org/entity/Q12062054,uri,http://commons.wikimedia.org/wiki/Special:FilePath/Coin%20of%20Ukraine%20Deklaracia%20A.jpg,uk,literal,50-річчя Загальної декларації прав людини (монета),en,literal,coin,,,,,,,,,,,,,50річчя загальної декларації прав людини монета,
uri,http://www.wikidata.org/entity/Q12073220,uri,http://commons.wikimedia.org/wiki/Special:FilePath/%D0%A1%D1%82%D0%B0%D1%82%D1%83%D1%8F%20%D0%B2%20%D1%81%D0%BA%D0%B2%D0%B5%D1%80%D0%B5%20%D0%BD%D0%B0%20%D1%83%D0%BB%D0%B8%D1%86%D0%B5%20%D0%A1%D0%B0%D0%B4%D0%BE%D0%B2%D0%BE%D0%B9%20-%20panoramio.jpg,uk,literal,Єдина Європа (монумент),en,literal,monument,,,,,,,,,,,,,єдина європа монумент,
uri,http://www.wikidata.org/entity/Q12072995,uri,http://commons.wikimedia.org/wiki/Special:FilePath/Coin%20of%20Ukraine%20OBSE%20A.jpg,uk,literal,XVI щорічна сесія Парламентської асамблеї ОБСЄ (монета),en,literal,coin,,,,,,,,,,,,,xvi щорічна сесія парламентської асамблеї обсє монета,
uri,http://www.wikidata.org/entity/Q12073078,uri,http://commons.wikimedia.org/wiki/Special:FilePath/Jevgen%20Grebinka%20a.jpg,uk,literal,Євген Гребінка (срібна монета),en,literal,coin,,,,,,,,,,,,,євген гребінка срібна монета,
uri,http://www.wikidata.org/entity/Q11744607,uri,http://commons.wikimedia.org/wiki/Special:FilePath/West%20side%20of%20a%20barrow%20-%20panoramio.jpg,en,literal,Kozel Kurgan,en,literal,burial mound,,,,,,,,,,,,,kozel kurgan,
