artist_id,name,birth_date,death_date,description
Q20067359,Калинич Василина Іванівна,1931-04-12T00:00:00Z,,Ukrainian painter
Q12120372,Bohdan Mazur,1969-07-05T00:00:00Z,,Soviet painter
Q28465511,Mikhaïlo Rakov,1951-11-14T00:00:00Z,2012-03-07T00:00:00Z,Ukrainian painter
Q20067633,Orysia Kozak,1934-05-01T00:00:00Z,2004-05-27T00:00:00Z,Ukrainian painter
Q23303760,Непийпиво Василь Гнатович,1916-01-10T00:00:00Z,2007-01-19T00:00:00Z,Soviet painter
Q20068818,Valeria Nikitina,1982-07-18T00:00:00Z,,Ukrainian artist
Q20730399,Kirill Golovchenko,1974-01-01T00:00:00Z,,artist
Q18019553,Oleg Prokopchuk,1944-04-06T00:00:00Z,,Ukrainian painter
Q17371874,Козюк Володимир Євгенович,1972-05-15T00:00:00Z,,Ukrainian painter
Q16696068,Anna Zayachkivska,1991-12-12T00:00:00Z,,Ukrainian singer
Q25437091,Рибченко Олеся Григорівна,1982-02-15T00:00:00Z,,Ukrainian painter
Q16690008,Liubov Ilchenko,1938-10-10T00:00:00Z,,Ukrainian painter
Q56375717,Olha Kondratska,1976-03-12T00:00:00Z,,"українська художниця, архітекторка та дизайнерка інтер'єру"
Q25435876,Пілюгін Євген Іванович,1947-08-07T00:00:00Z,,
Q16689762,Vitaly Ivashchenko,1937-12-12T00:00:00Z,2023-07-31T00:00:00Z,"Soviet and Ukrainian poet, theatrical figure, scientist and teacher (1937—2023)"
Q20069185,Підгорний Микола Васильович,1944-03-16T00:00:00Z,,Ukrainian painter
Q28356675,Литвиненко Володимир Миколайович,1930-06-03T00:00:00Z,2011-05-01T00:00:00Z,Ukrainian painter
Q19953810,Olesya Hudyma,1980-05-10T00:00:00Z,,Ukrainian painter (born 1980)
Q16689387,Yevhen Yehorov,1917-05-17T00:00:00Z,2005-05-04T00:00:00Z,Ukrainian graphic artist and painter (1917–2005)
Q23659037,Valentin Gidulyanov,1938-04-20T00:00:00Z,2019-11-28T00:00:00Z,"Soviet, Ukrainian and Russian film painter, production designer  (1938—2019)"
Q17426665,Pavel Balla,1930-04-18T00:00:00Z,2008-01-01T00:00:00Z,Soviet painter (1930-2008)
Q15776744,Valeriy Brezdenyuk,1963-06-17T00:00:00Z,2014-02-18T00:00:00Z,Ukrainian painter
Q25438919,Olha Abramova,1944-05-04T00:00:00Z,,Ukrainian painter
Q19395778,Natalia Bondarenko,1961-05-31T00:00:00Z,,Italian painter
Q15071547,Токарєв В'ячеслав Васильович,1917-07-26T00:00:00Z,2001-04-22T00:00:00Z,"Soviet and Ukrainian painter, graphic artist, teacher (1917-2001)"
Q20068844,Новобранець Іван Якович,1939-05-02T00:00:00Z,,Ukrainian painter
Q20819627,Ihor Dorosh,1962-01-10T00:00:00Z,,Ukrainian painter
Q20066952,Svitlana Ivanivna Dudenko,1957-06-06T00:00:00Z,,Ukrainian architect and graphic artist
Q28701688,Касьян Тетяна Костянтинівна,1957-12-10T00:00:00Z,,Ukrainian painter
Q25439219,Пузік Валерій Борисович,1987-01-01T00:00:00Z,,Ukrainian painter
Q28059827,Vladimir Loboda,1943-07-06T00:00:00Z,2023-12-18T00:00:00Z,Ukrainian sculptor
Q30958075,Кульчицька Зоя Григорівна,1932-02-02T00:00:00Z,,
Q28181575,Valentyna Panko,1960-08-15T00:00:00Z,,Ukrainian painter
Q30969330,Rasim Seydimov,1975-01-01T00:00:00Z,,Azerbaijani painter
Q46899179,Ніконоров Едуард Семенович,1951-04-15T00:00:00Z,2019-08-17T00:00:00Z,
Q59332154,Леонід Васильович Титарчук,1939-05-21T00:00:00Z,2014-01-01T00:00:00Z,український художник
Q26776766,Karine Arutiunova,1963-09-26T00:00:00Z,,Ukrainian-Israeli writer
Q26255895,Oleh Kinal,1966-09-24T00:00:00Z,,Ukrainian artist
Q21706117,Andrii Yermolenko,1974-01-24T00:00:00Z,,Ukrainian artist and designer
Q24025625,Olena Ivanovna Skitsyuk,1950-01-16T00:00:00Z,,"Ukrainian artist, painter"
Q28701258,Stepan Shevchuk,1944-03-13T00:00:00Z,,Ukrainian painter
Q24025711,Басанець Олександр Дмитрович,1931-09-03T00:00:00Z,,Ukrainian painter
Q55086492,Inna Hudkovska,1942-06-20T00:00:00Z,2011-04-15T00:00:00Z,Ukrainian poet and painter (1942-2011)
Q30958693,Романщак Віктор Андрійович,1946-08-30T00:00:00Z,,Ukrainian painter
Q27921651,"Моргунов, Игорь Иванович",1949-05-12T00:00:00Z,,Ukrainian painter
Q55930132,Bal-a-Myth,1974-12-27T00:00:00Z,2002-10-05T00:00:00Z,"Dec 27th, 1974 - Oct 5th, 2002, Gender: Male, Real name: Dmytro Dzyatko / Дмитро Дзятко, Country of origin: Ukraine , Associated acts: Lucifugum, Munruthel"
Q22137412,Burlin Alexander Alexandrovich,1948-05-21T00:00:00Z,2015-11-22T00:00:00Z,Soviet and Ukrainian theater artist
Q30960967,Жолудь Олександр Семенович,1955-05-16T00:00:00Z,,Ukrainian painter
Q24025644,Galina Ivanovna Pavlenko-Tsjernitsjenko,1919-12-08T00:00:00Z,2008-02-02T00:00:00Z,Ukrainian painter
Q30961151,Ivan Myhovych,1945-04-24T00:00:00Z,2021-04-12T00:00:00Z,Ukrainian painter (1945-2021)
Q51923706,Гончаренко Юрій Борисович,1962-11-29T00:00:00Z,,
Q28028428,Vyacheslav Gutirya,1960-05-18T00:00:00Z,,Ukrainian painter
Q28702886,Yuriy Yevhenovych Honcharenko,1964-07-05T00:00:00Z,,Ukrainian painter
Q30957558,Viktor Kateryniuk,1963-09-06T00:00:00Z,,Ukrainian painter
Q28701319,Голютяк Михайло Миколайович,1961-03-31T00:00:00Z,,Ukrainian painter
Q26255530,Nina Huz,1949-04-19T00:00:00Z,,"Soviet and Ukrainian artist, animator"
Q28913615,Vladimir Zebek,1931-05-18T00:00:00Z,2015-02-22T00:00:00Z,Ukrainian painter
Q44803852,Boris Nikolaevic Zaporozec,1935-09-05T00:00:00Z,,
Q55108486,Yurii Bahalika,1958-02-14T00:00:00Z,,український скульптор
Q26678474,Mykhailo Dyrbavka,1944-01-15T00:00:00Z,,Ukrainian painter
Q25441954,Anton Hula,1944-08-28T00:00:00Z,2025-03-01T00:00:00Z,
Q52157306,Lucienne Verag,1914-01-01T00:00:00Z,1994-01-01T00:00:00Z,Ukrainian painter
Q28702267,Ук Дара Чан,1961-12-14T00:00:00Z,,Cambodian painter
Q27915687,Тоцький Леонід Григорович,1932-02-12T00:00:00Z,2022-02-05T00:00:00Z,Ukrainian painter
Q59247424,Nina Sjtsjerbak,,,Ukrainian painter
Q30606683,Yurii Mykhailovych Aleksandrochkin,1937-01-28T00:00:00Z,2008-05-29T00:00:00Z,Ukrainian painter
Q28925561,Mykola Mamchur,1955-04-14T00:00:00Z,,Ukrainian painter
Q27581529,Lev Khodchenko,1912-08-21T00:00:00Z,1998-01-01T00:00:00Z,Soviet and Ukrainian painter
Q30606053,Сидоров Олексій Євдокимович,1924-04-01T00:00:00Z,2001-01-01T00:00:00Z,Ukrainian painter
Q21706338,Nadia Zaporozhets,,,Ukrainian painter
Q47489588,Кривий Олександр Васильович,1949-02-12T00:00:00Z,2003-01-01T00:00:00Z,
Q28702362,Wolodymyr Pawlowytsch Sljeptschenko,1947-11-13T00:00:00Z,,Ukrainian painter and graphic artist
Q28702787,Taras Vashchuk,1947-06-08T00:00:00Z,,Ukrainian painter
Q47489570,Кравченко Ірина Григорівна,1956-11-11T00:00:00Z,,Ukrainian painter
Q27996079,Rachel Kogan,1912-01-01T00:00:00Z,1998-01-01T00:00:00Z,painter and educator
Q30961937,Serhij Bodnar,1976-09-09T00:00:00Z,,Ukrainian children's writer
Q55931248,Oleksandr Chumak,1980-01-01T00:00:00Z,2001-01-01T00:00:00Z,"1980 - 2001, Gender: Male, Real name: Oleksandr Chumak, Country of origin: Ukraine , Associated acts: Lunar Onlooker, Zoofagus, Fausttophel"
Q52395618,Elmira Shemsedinova,1989-02-14T00:00:00Z,,Ukrainian painter
Q30959199,Anatolii Klymov,1936-09-06T00:00:00Z,2017-08-12T00:00:00Z,Ukrainian painter
Q24352414,Арутюнян Ашот Михайлович,1956-06-01T00:00:00Z,,
Q25182966,Volodymyr Voronchak,1951-08-23T00:00:00Z,,Ukrainian painter
Q22137658,Лозинський Михайло Васильович,1939-04-04T00:00:00Z,2000-05-23T00:00:00Z,Ukrainian painter
Q28057946,Vladislav Metyolkin,1962-03-11T00:00:00Z,,Ukrainian landscape painter
Q25386955,Ismet Cheïkh-Zadè,1965-11-01T00:00:00Z,,Russian painter
Q97220825,Oleh Vysotskyi,1956-03-28T00:00:00Z,,Ukrainian artist who works in Estonia (born 1956)
Q30957356,Гончар Петро Іванович,1949-06-30T00:00:00Z,,Ukrainian painter
Q51749295,Mykola Varennia,1917-11-07T00:00:00Z,2001-06-23T00:00:00Z,Ukrainian painter
Q51679323,Ivan Klymko,1930-07-22T00:00:00Z,2007-12-16T00:00:00Z,Ukrainian author
Q28702519,Mykhailo Kuziv,1965-06-23T00:00:00Z,,"Ukrainian artist, architect"
Q30958499,Iryna Boichuk,1937-03-24T00:00:00Z,,"Soviet and Ukrainian costume designer, fashion designer"
Q30960296,Звір Олександр Михайлович,1953-10-31T00:00:00Z,,Ukrainian painter
Q26243391,Jaroslava Korol,1954-06-25T00:00:00Z,2009-07-10T00:00:00Z,Ukrainian artist (1954-2009)
Q47489403,Vasyl Svaliavchyk,1951-10-14T00:00:00Z,,Ukrainian artist
Q46137525,Şevket Seidametov,1954-04-19T00:00:00Z,,Soviet-Ukrainian actor and artist
Q24351492,Tetiana Galitsyna,1984-12-14T00:00:00Z,,Ukrainian painter
Q47489325,Міленко Валентина Іванівна,1957-04-22T00:00:00Z,,українська майстриня пертиківськоно розпису
Q28355470,Zoe Naumovna Lerman,1934-06-14T00:00:00Z,2014-01-01T00:00:00Z,Ukrainian painter
Q30961275,Viktor Moskalyuk,1958-01-20T00:00:00Z,,Ukrainian painter
Q55930232,Stanislav Myagkov,1976-01-01T00:00:00Z,2008-01-21T00:00:00Z,"1976 - Jan 21st, 2008, Gender: Male, Real name: Станислав Мягков, Country of origin: Ukraine , Associated acts: Абордаж"
Q47489324,Карпець-Єрмолаєва Валентина Іванівна,1970-06-27T00:00:00Z,,українська майстриня петриківського розпису
Q55933085,Alex Altus,1972-03-15T00:00:00Z,2016-12-29T00:00:00Z,"Mar 15th, 1972 - Dec 29th, 2016, Gender: Male, Real name: Sasha Alexander Altus, Country of Origin: Ukraine , Associated acts: Extinction"
Q24957721,Остафійчук Іван Васильович,1940-07-28T00:00:00Z,,Ukrainian painter
Q28702604,Igor Kot,1959-07-03T00:00:00Z,,Ukrainian artist
Q58716376,"Сыч, Юрий Петрович",1923-11-25T00:00:00Z,2006-10-13T00:00:00Z,советский и украинский архитектор и художник
Q30581889,Tetyana Ramus,1980-07-17T00:00:00Z,,"Ukrainian artist, designer, TV and radio journalist"
Q51139950,Oleksii Nashyvochnikov,1970-04-24T00:00:00Z,,Ukrainian architect
Q60832169,Oleg Denysenko,1960-03-27T00:00:00Z,,Ukrainian painter (born 1960)
Q21706042,Aleksei Bokatov,1942-02-02T00:00:00Z,2004-10-29T00:00:00Z,Soviet and Ukrainian film artist (production artist and decorator)
Q30960870,Ivan Avramenko,1923-06-05T00:00:00Z,2008-11-06T00:00:00Z,Ukrainian painter
Q55930329,Vitaliy Verko,1983-01-01T00:00:00Z,2011-01-01T00:00:00Z,"1983 - 2011, Gender: Male, Real name: Виталий Верко, Country of origin: Ukraine , Associated acts: Mournful Gust"
Q45080733,Vasyl Afanasiev,1922-01-01T00:00:00Z,2002-07-22T00:00:00Z,український мистецтвознавець
Q50986580,Roman Sushchenko,1969-02-09T00:00:00Z,,Ukrainian journalist detained in Russia
Q26244597,Вольштейн Мойсей Львович,1916-04-09T00:00:00Z,2000-06-15T00:00:00Z,Ukrainian painter
Q50569617,Bevza Petro,1963-01-01T00:00:00Z,,Ukrainian painter
Q29936304,Бахмутов Георгій Петрович,1914-04-18T00:00:00Z,2012-11-01T00:00:00Z,Ukrainian painter
Q60832709,Anatoly Shkurko,1924-10-29T00:00:00Z,2019-10-22T00:00:00Z,painter
Q30958744,Yuriy Bogatyrenko,1932-04-01T00:00:00Z,2020-09-11T00:00:00Z,"Soviet and Ukrainian film artist, production designer"
Q30958625,Фіголь Олексій Михайлович,1961-07-04T00:00:00Z,,Ukrainian painter
Q30958216,Mykola Shevchuk,1965-10-30T00:00:00Z,,Ukrainian painter
Q47037343,Oleksii Aljoshkin,1957-01-05T00:00:00Z,,український художник
Q24642865,Гантман Мойсей Файбович,1922-12-05T00:00:00Z,2010-08-09T00:00:00Z,Ukrainian painter
Q55930226,Aydus,1977-07-14T00:00:00Z,2005-07-23T00:00:00Z,"Jul 14th, 1977 - Jul 23rd, 2005, Gender: Male, Real name: N/A, Country of origin: Ukraine , Associated acts: Runes of Dianceht"
Q47489698,Півторак Сергій Миколайович,1969-08-30T00:00:00Z,,
Q55108509,Mamut Çurlu,1946-03-01T00:00:00Z,2025-02-17T00:00:00Z,Crimean Tatar art critic
Q55932540,Olexandr Tynkevich,1975-08-10T00:00:00Z,2013-09-25T00:00:00Z,"Aug 10th, 1975 - Sep 25th, 2013, Gender: Male, Real name: Олександр Тинкевич / Olexandr Tynkevich, Country of origin: Ukraine , Associated acts: Infected"
Q30971454,Савчин Ярослав Дмитрович,1961-01-01T00:00:00Z,,
Q26858561,Natalia Volotovska,1984-08-12T00:00:00Z,,"Ukrainian ophthalmologist, painter, writer, composer, singer, teacher"
Q60832676,Яланський Андрій Вікторович,1959-10-19T00:00:00Z,,
Q40977566,Aleksey Kolobov,1975-07-03T00:00:00Z,,photographer
Q21857064,Максименко Олександр Григорович,1916-11-18T00:00:00Z,2011-03-15T00:00:00Z,Ukrainian painter
Q47489305,Атлантов Володимир Миколайович,1924-10-24T00:00:00Z,2000-02-29T00:00:00Z,
Q28053427,Odarka Sopko,1963-04-14T00:00:00Z,,Ukrainian painter
Q28702229,Vasyl Tsymbalista,1967-01-01T00:00:00Z,,Ukrainian painter
Q30960940,Yevhen Hula,1945-02-03T00:00:00Z,,Ukrainian painter (born 1945)
Q55407589,Volodymyr Sherstii,1960-09-11T00:00:00Z,,Ukrainian painter
Q25323659,Lydia Galochkina,1956-02-20T00:00:00Z,,Ukrainian artist
Q28702156,Lyudmyla Mysko,1971-01-14T00:00:00Z,,
Q30958769,Сойка Богдан-Борис Петрович,1938-10-27T00:00:00Z,2018-05-26T00:00:00Z,Ukrainian painter
Q44059531,Галина Рис,1988-05-31T00:00:00Z,,
Q44622178,Eduard Kolesov,1936-10-04T00:00:00Z,2018-04-07T00:00:00Z,"Soviet and Ukrainian production designer, graphic artist (1936—2018)"
Q27991248,Oleg Shupliak,1967-09-23T00:00:00Z,,Ukrainian artist
Q24529803,Mykola Pazizin,1949-05-24T00:00:00Z,,Ukrainian painter
Q55107576,Hryhorii Kryzhevskyi,1918-12-15T00:00:00Z,1992-05-09T00:00:00Z,Ukrainian painter
Q47489321,Tamara Oleksiivna Vakulenko,1963-04-07T00:00:00Z,,українська майстриня петриківського розпису
Q27979112,Ivan Horobchuk,1957-12-17T00:00:00Z,,Ukrainian painter
Q30958023,Dmytro Pylypiak,1956-01-01T00:00:00Z,,Ukrainian painter
Q47489672,Jácjuk Szofronovics,1945-05-09T00:00:00Z,,
Q27928300,Nina Turchyn,1941-08-13T00:00:00Z,,Ukrainian painter
Q55107576,Hryhorii Kryzhevskyi,1918-12-15T00:00:00Z,1992-06-09T00:00:00Z,Ukrainian painter
Q30961472,Vasyl Fedoruk,1959-12-01T00:00:00Z,2015-08-20T00:00:00Z,Ukrainian painter (1959-2015)
Q50413570,Valentyna Nosenko,1957-01-21T00:00:00Z,,"Ukrainian artist, master of Petrykivka painting, teacher"
Q30958170,Petro Shporchuk,1942-09-05T00:00:00Z,,Ukrainian painter
Q61115924,Дзядик Михайло Йосипович,1940-03-11T00:00:00Z,,
Q70606703,Yuriy Havrylchenko,1949-10-07T00:00:00Z,,Ukrainian artist
Q65212076,Zenoviya Shulha,1952-01-23T00:00:00Z,,"українська мисткиня, педагогиня та етнографка"
Q60695223,Аполлонов Іван Григорович,1933-04-28T00:00:00Z,2018-02-06T00:00:00Z,Ukrainian painter
Q48069158,Панчук Федір Васильович,1954-05-03T00:00:00Z,,
Q30880385,Lina Condes,1988-01-01T00:00:00Z,,Ukrainian artist
Q28702940,Свинарьов Віктор Володимирович,1953-02-10T00:00:00Z,,Ukrainian painter
Q97579909,Малишев Степан Іванович,1933-08-07T00:00:00Z,2018-11-28T00:00:00Z,"советский, украинский и российский художник"
Q62030338,Бессараба Леонід Павлович,1935-07-29T00:00:00Z,2018-09-06T00:00:00Z,український живописець
Q60694772,Шпаковський Віктор Миколайович,1947-01-01T00:00:00Z,2004-01-01T00:00:00Z,
Q30610684,Olena Ivanovna Migovich,1970-06-03T00:00:00Z,2000-11-01T00:00:00Z,Ukrainian artist
Q55108368,Viktor Osmanovych Babochyiev,1949-11-10T00:00:00Z,,Soviet painter
Q47489200,Hamlet Zynkovskyi,1986-08-11T00:00:00Z,,Ukrainian artist
Q55609549,Довгань Людмила Михайлівна,1951-06-02T00:00:00Z,,Ukrainian artist
Q79052427,Ulyana Nesheva,1983-11-26T00:00:00Z,,Ukrainian painter and tattoo artist (born 1983)
Q76968211,Євтушевський Володимир Якович,1941-06-07T00:00:00Z,2010-06-08T00:00:00Z,український художник
Q44056511,Бортников Микола Федорович,1916-01-09T00:00:00Z,1998-07-13T00:00:00Z,советский и украинский живописец
Q55609560,Клименко Людмила Миколаївна,1955-08-05T00:00:00Z,,Ukrainian artist
Q30972798,Volodymyr Ivanyshyn,1952-03-24T00:00:00Z,,художник прикладного мистецтва
Q65206902,Ковальчук Остап Вікторович,1973-08-15T00:00:00Z,,
Q28703261,Жуган Володимир Олександрович,1926-08-27T00:00:00Z,2008-09-15T00:00:00Z,Ukrainian painter
Q55609547,Ахекян Тетяна Луківна,1927-02-21T00:00:00Z,2021-01-27T00:00:00Z,Ukrainian artist
Q47489757,Pavlo Oleksandrovych Levytskyi,1926-06-26T00:00:00Z,2000-02-02T00:00:00Z,"український художник, скультор"
Q55609567,Olha Kalyna,1959-08-30T00:00:00Z,,Ukrainian artist
Q78157174,Orest Skop,1952-01-01T00:00:00Z,,
Q78199835,Лера Літвінова,1986-01-01T00:00:00Z,,
Q44058590,Ісак-Дурда Антоніна Іванівна,1963-11-15T00:00:00Z,,українська художниця та скульпторка
Q55609575,Попович-Лабик Клара Ласлівна,1944-01-22T00:00:00Z,2018-09-19T00:00:00Z,Ukrainian artist
Q65204114,Володимир Гуліч,1958-05-25T00:00:00Z,,
Q30880385,Lina Condes,1988-11-03T00:00:00Z,,Ukrainian artist
Q65208229,Hanna Hennadiivna Serheieva,1958-01-06T00:00:00Z,,
Q44058010,Антонова Яна Вікторівна,1962-08-17T00:00:00Z,,українська художниця
Q53348130,Olesya Smarovoz,1971-01-11T00:00:00Z,,Ukrainian painter
Q60825100,Inna Volfovna Lesovaja,1947-07-19T00:00:00Z,,Shabonov Feruz Isroil o'gli
Q55864802,Ванденко Леонід Дмитрович,1950-07-02T00:00:00Z,,Ukrainian painter
Q85990079,Valerii Viter,1947-01-01T00:00:00Z,,"український художник, музикант, співак"
Q44057632,Андрущенко Микола Дмитрович,1935-12-19T00:00:00Z,,український художник
Q30973951,Сом Микола Гнатович,1938-07-26T00:00:00Z,,український художник та журналіст
Q28703284,Ivan Hapiak,1950-02-24T00:00:00Z,2023-10-19T00:00:00Z,Ukrainian painter
Q50091131,István Molnár,1968-01-27T00:00:00Z,1993-06-21T00:00:00Z,painter (1968–1993)
Q49322225,Andrian Babyuk,1960-06-18T00:00:00Z,,
Q65206638,Данько Микола Іванович,1959-05-04T00:00:00Z,,
Q28703239,Vitalii Vasylovych Kushniriuk,1947-07-23T00:00:00Z,,Ukrainian painter
Q30610157,Serhiy Lvov,1930-08-18T00:00:00Z,1993-08-11T00:00:00Z,Ukrainian painter
Q97578662,Паленко Максим Іванович,1976-12-03T00:00:00Z,,"український художник, графік та ілюстратор"
Q60694605,Fedir Prymachenko,1941-03-24T00:00:00Z,2008-08-07T00:00:00Z,
Q97337169,Копаєнко Іван Павлович,1934-09-09T00:00:00Z,2021-11-01T00:00:00Z,український живописець і графік
Q65201731,Nina Murashkina,1985-01-03T00:00:00Z,,Ukrainian visual artist (born 1985)
Q55107936,Svitlana Nechai-Soroka,1948-05-15T00:00:00Z,,Ukrainian painter
Q56026414,Довгань Олег Михайлович,1985-03-08T00:00:00Z,,
Q47489209,Surkova Tatyana Nikolaevna,1953-01-01T00:00:00Z,,"Soviet and Ukrainian artist, teacher"
Q28703283,Yarmoluk Olena Vasilivna,1970-01-24T00:00:00Z,,"Ukrainian artist, painter"
Q62083663,Божій Святослав Михайлович,1938-10-22T00:00:00Z,1999-01-03T00:00:00Z,український живописець
Q55609579,Козаченко Валентин Васильович,1945-06-11T00:00:00Z,,Ukrainian artist
Q60686358,Henrietta Levytska,1930-11-27T00:00:00Z,2010-10-21T00:00:00Z,художник
Q61468122,Макаренко Олексій Дмитрович,1936-09-21T00:00:00Z,2005-05-02T00:00:00Z,Ukrainian painter (1936-2005)
